X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,Target
28.31,64.71,6.252,5.409,0.044,382.0,-0.36,0.0,0.1,67.2,98.0,39.329,32.553
28.28,64.8,7.456,5.192,0.078,1070.0,-0.35,0.0,-0.1,68.8,98.0,30.15,32.474
28.22,64.7,5.066,5.355,0.141,1512.0,0.2,0.0,0.3,32.0,81.0,29.114,32.404
28.15,64.77,7.492,5.147,0.036,3110.0,0.0,0.0,-0.1,40.8,81.0,24.6,32.299
28.2,64.82,7.77,5.504,0.059,2009.0,0.19,0.0,-0.2,30.4,-22.36,26.733,32.416
28.19,64.62,6.096,5.102,0.151,2896.0,0.2,0.0,0.3,10.0,98.0,24.589,32.317
28.28,64.86,7.95,5.5,0.063,2626.0,0.17,0.0,0.2,51.6,-81.36,25.489,32.416
28.25,64.87,6.902,5.27,0.041,442.0,0.2,0.0,-0.1,10.0,81.0,274.62,32.373
28.25,64.62,7.394,4.747,0.158,786.0,-0.35,0.0,0.2,29.4,81.0,276.0,32.322
28.28,64.87,7.814,5.257,0.079,2027.0,-0.35,0.0,-0.2,55.2,81.0,31.919,32.272
28.19,64.71,6.807,5.62,0.069,850.0,-0.36,0.0,0.2,10.0,81.0,33.351,32.381
28.29,64.92,7.532,5.6,0.083,852.0,-0.19,0.0,-0.1,32.4,98.0,38.994,32.501
28.2,64.96,7.61,5.249,-0.012,1337.0,-0.19,0.0,-0.3,28.6,98.0,29.48,32.495
28.2,65.1,6.243,5.284,-0.011,1232.0,-0.48,0.0,-0.2,26.8,81.0,29.547,32.204
28.18,64.98,8.107,5.506,0.035,1536.0,-0.4,0.0,-0.2,45.4,81.0,37.895,32.189
28.34,64.78,7.07,5.44,0.084,710.0,-0.44,0.0,0.3,10.0,-81.36,31.088,32.439
28.23,64.57,6.848,5.83,0.1,1139.0,0.0,0.0,-0.1,24.2,81.0,21.038,32.279
28.32,65.05,7.845,5.322,-0.01,1305.0,-0.43,0.0,-0.1,10.0,81.0,38.793,32.325
28.15,65.09,6.059,5.321,0.073,2073.0,-0.04,0.0,0.0,51.4,98.0,27.403,32.409
28.23,65.09,6.814,5.213,0.055,896.0,-0.3,0.0,0.4,65.2,98.0,29.279,32.437
28.29,64.72,5.879,5.365,0.06,1132.0,-0.43,0.0,0.0,51.2,81.0,28.676,32.378
28.24,64.68,7.716,5.192,-0.022,3064.0,-0.15,0.0,0.2,35.0,81.0,24.465,32.45
28.23,64.69,6.812,5.829,0.067,1218.0,-0.44,0.0,0.4,43.8,81.0,33.351,32.34
28.28,64.71,6.894,5.59,0.086,674.0,0.15,0.0,-0.2,24.6,98.0,274.62,32.437
28.29,64.72,7.195,5.212,0.024,116.0,0.0,0.0,-0.1,29.2,81.0,275.31,32.37
28.31,64.73,6.509,5.656,0.053,1371.0,-0.36,0.0,-0.1,12.6,98.0,33.351,32.375
28.22,64.57,6.69,5.78,0.117,1099.0,-0.15,0.0,0.4,48.6,-81.36,20.971,32.349
28.33,65.23,7.133,5.328,0.004,1167.0,0.41,0.0,-0.1,55.4,98.0,29.279,32.532
28.29,64.54,6.939,5.536,-0.114,1290.0,0.2,0.0,0.1,38.0,98.0,39.664,32.521
28.28,64.81,7.671,5.314,0.012,1548.0,-0.11,0.0,-0.3,29.8,81.0,30.15,32.383
28.27,65.1,6.576,5.281,0.068,1244.0,-0.48,0.0,0.3,26.4,81.0,29.48,32.38
28.21,65.07,6.573,5.529,0.01,1194.0,-0.35,0.0,-0.1,10.0,81.0,37.721,32.458
28.21,65.06,6.714,5.505,0.014,544.0,-0.35,0.0,0.2,35.2,-81.36,31.088,32.336
28.28,64.91,6.918,5.882,0.092,991.0,-0.48,0.0,-0.2,44.2,98.0,23.256,32.526
28.26,64.7,7.38,5.568,0.008,938.0,-0.4,0.0,-0.2,55.2,81.0,276.69,32.375
28.31,64.9,7.307,5.587,0.081,885.0,0.41,0.0,0.1,58.2,-81.36,35.108,32.463
28.1,64.65,7.9,5.309,-0.001,1975.0,-0.44,0.0,-0.1,69.6,-81.36,30.284,32.261
28.32,64.86,6.751,5.415,0.09,731.0,-0.43,0.0,-0.1,57.6,-23.36,25.829,32.369
28.21,64.94,7.978,5.237,-0.005,1063.0,0.45,0.0,-0.1,10.0,98.0,27.403,32.448
28.21,64.85,6.871,5.909,0.086,699.0,-0.43,0.0,0.3,62.4,81.0,23.256,32.227
28.28,64.8,6.75,5.2,0.03,2437.0,-0.15,0.0,0.1,44.2,81.0,31.715,32.461
28.23,64.94,6.842,5.841,0.136,1088.0,-0.44,0.0,-0.1,32.8,81.0,23.256,32.334
28.26,64.68,5.315,5.327,0.137,1239.0,-0.3,0.0,-0.2,10.0,98.0,29.114,32.466
28.23,65.24,7.877,5.635,0.033,745.0,-0.4,0.0,0.0,53.4,98.0,27.336,32.427
28.19,64.51,7.417,5.248,0.053,558.0,-0.11,0.0,-0.3,41.4,81.0,21.172,32.395
28.12,64.97,7.739,5.405,0.086,563.0,-0.19,0.0,-0.2,60.2,81.0,26.532,32.172
28.25,64.66,7.661,5.578,0.003,1403.0,-0.07,0.0,0.0,32.2,98.0,30.284,32.325
28.24,64.64,5.944,5.041,0.01,2111.0,-0.4,0.0,-0.2,14.6,81.0,24.723,32.324
28.31,64.87,8.44,5.563,0.098,1703.0,0.41,0.0,-0.2,51.6,98.0,25.557,32.503
28.23,65.06,7.083,5.236,-0.003,1285.0,-0.4,0.0,0.4,10.0,98.0,29.212,32.465
28.18,64.88,7.967,5.478,0.076,1503.0,0.0,0.0,0.0,15.6,98.0,26.532,32.496
28.25,64.98,6.397,5.205,0.017,1166.0,0.45,0.0,-0.2,10.0,98.0,23.919,32.425
28.3,64.83,7.445,5.651,0.053,1124.0,-0.11,0.0,-0.1,68.2,-81.36,35.108,32.355
28.32,64.92,7.664,5.576,0.067,444.0,0.16,0.0,-0.1,10.0,81.0,34.974,32.425
28.23,64.76,5.936,5.217,0.041,2956.0,0.17,0.0,0.2,59.2,81.0,31.172,32.378
28.17,64.85,5.403,5.436,0.131,1534.0,-0.35,0.0,-0.2,40.6,81.0,28.609,32.232
28.22,64.82,7.236,5.272,0.135,281.0,0.49,0.0,0.1,35.4,81.0,273.24,32.317
28.37,64.86,6.175,5.084,0.129,643.0,-0.15,0.0,0.1,32.4,98.0,26.264,32.501
28.29,64.97,5.801,5.404,0.065,798.0,0.17,0.0,-0.2,24.2,81.0,37.922,32.36
28.21,64.96,8.399,5.151,0.014,783.0,-0.48,0.0,0.0,47.0,98.0,27.403,32.396
28.16,64.82,7.655,5.385,0.015,2198.0,-0.48,0.0,0.2,10.0,98.0,26.532,32.39
28.29,64.7,7.96,5.713,0.116,774.0,0.0,0.0,-0.3,26.8,81.0,39.061,32.22
28.31,64.56,6.998,5.369,0.006,1346.0,-0.19,0.0,-0.1,10.6,81.0,29.011,32.47
28.19,64.92,7.497,5.64,0.066,1916.0,0.41,0.0,-0.1,46.6,98.0,38.86,32.387
28.38,64.93,6.355,5.59,0.024,909.0,-0.43,0.0,0.1,56.0,81.0,25.761,32.466
28.32,65.0,5.918,5.225,0.137,666.0,-0.43,0.0,-0.1,38.4,-81.36,27.47,32.415
28.2,64.7,6.866,5.663,0.129,1087.0,-0.15,0.0,0.1,49.6,81.0,33.283,32.211
28.22,65.08,7.289,5.542,0.103,1570.0,-0.11,0.0,0.4,55.0,-81.36,37.654,32.345
28.24,65.05,7.307,5.671,-0.038,1217.0,-0.43,0.0,-0.2,30.0,-23.36,27.403,32.391
28.24,64.71,4.827,5.347,0.032,1057.0,-0.35,0.0,0.3,58.0,81.0,29.182,32.273
28.15,64.56,7.251,5.285,0.061,1079.0,-0.43,0.0,-0.1,58.4,98.0,21.105,32.288
28.16,64.69,6.395,5.387,0.034,999.0,-0.43,0.0,-0.2,65.0,81.0,28.542,32.194
28.3,64.65,6.052,5.338,0.096,243.0,-0.07,0.0,0.1,12.6,98.0,39.396,32.39
28.22,64.86,6.628,5.891,0.034,1112.0,0.49,0.0,-0.1,16.2,81.0,23.324,32.315
28.29,64.69,6.981,5.273,0.022,1472.0,-0.35,0.0,0.0,68.0,81.0,29.114,32.385
28.11,65.03,8.255,5.782,0.08,3802.0,-0.44,0.0,-0.2,38.8,81.0,24.194,32.207
28.3,64.53,6.829,5.42,0.027,1245.0,0.16,0.0,0.1,27.2,-81.36,39.597,32.43
28.16,65.0,8.659,5.053,-0.022,1293.0,-0.48,0.0,0.0,13.0,81.0,24.397,32.333
28.25,64.68,8.077,5.371,0.036,930.0,0.2,0.0,0.3,31.8,81.0,29.182,32.394
28.23,64.85,7.67,5.261,0.032,1241.0,0.15,0.0,0.4,10.2,81.0,29.681,32.275
28.27,64.7,6.196,5.416,0.045,1212.0,-0.35,0.0,-0.2,10.0,98.0,39.53,32.533
28.26,64.86,7.653,5.182,0.079,2345.0,0.19,0.0,0.1,12.6,81.0,31.715,32.443
28.29,65.02,7.744,5.674,0.152,2909.0,-0.11,0.0,-0.3,32.8,98.0,37.759,32.459
28.36,64.68,6.319,5.337,0.07,609.0,-0.4,0.0,-0.1,23.8,81.0,39.396,32.525
28.16,65.05,6.571,5.068,0.067,973.0,-0.15,0.0,-0.1,30.0,98.0,27.47,32.266
28.26,64.96,7.327,5.268,0.06,772.0,-0.15,0.0,-0.2,10.0,81.0,20.502,32.428
28.22,64.86,8.703,5.511,0.078,2426.0,-0.3,0.0,-0.2,43.2,81.0,25.422,32.43
28.23,64.84,7.056,5.553,0.17,1485.0,0.19,0.0,-0.2,54.8,81.0,25.693,32.245
28.23,64.95,5.808,5.516,-0.047,1159.0,-0.48,0.0,-0.1,48.6,81.0,37.855,32.351
28.29,65.0,8.275,5.63,0.062,2766.0,-0.44,0.0,0.0,56.4,-81.36,37.827,32.419
28.16,64.9,8.014,5.453,0.114,899.0,0.2,0.0,-0.1,37.0,98.0,26.532,32.498
28.25,64.86,5.958,5.81,0.031,980.0,-0.44,0.0,0.0,10.0,81.0,23.119,32.313
28.26,65.01,6.864,5.352,-0.007,1010.0,-0.4,0.0,0.0,58.6,81.0,30.887,32.266
28.24,64.81,7.354,5.536,0.025,1287.0,-0.15,0.0,0.0,15.6,81.0,25.693,32.267
28.23,64.92,7.828,5.21,0.144,1956.0,-0.35,0.0,-0.1,10.0,81.0,31.851,32.424
28.3,65.05,7.474,5.433,0.102,281.0,0.45,0.0,-0.1,28.8,98.0,31.088,32.53
28.26,65.0,7.229,5.503,-0.051,533.0,0.2,0.0,0.4,44.0,98.0,27.537,32.488
28.31,65.08,7.806,5.477,-0.024,744.0,-0.48,0.0,0.0,17.6,-23.36,30.82,32.34
28.3,64.55,6.846,5.381,0.069,976.0,0.41,0.0,-0.1,25.6,-81.36,39.664,32.526
28.26,64.5,6.816,5.327,0.129,1662.0,-0.35,0.0,-0.3,25.0,98.0,24.723,32.412
28.25,64.73,5.533,5.333,0.073,1241.0,0.45,0.0,-0.2,10.0,81.0,29.182,32.237
28.22,64.9,8.437,5.569,0.079,2686.0,-0.35,0.0,-0.1,10.0,98.0,38.099,32.47
28.24,65.06,7.915,5.462,0.065,912.0,-0.11,0.0,-0.3,38.6,98.0,24.33,32.533
28.23,64.79,8.403,5.524,0.08,2923.0,-0.4,0.0,0.4,30.0,81.0,25.489,32.285
28.19,65.02,6.606,5.196,0.089,1316.0,0.13,0.0,0.3,38.4,81.0,23.852,32.269
28.17,64.67,8.146,5.299,-0.023,644.0,-0.19,0.0,-0.1,52.6,81.0,29.182,32.254
28.14,64.83,8.173,5.403,-0.014,730.0,0.13,0.0,-0.1,64.2,81.0,26.532,32.292
28.25,64.64,6.315,5.327,0.054,261.0,-0.48,0.0,0.0,10.0,81.0,39.597,32.396
28.29,65.06,7.721,5.393,0.022,883.0,-0.35,0.0,-0.1,64.0,98.0,30.887,32.411
28.29,64.72,8.083,5.668,-0.015,412.0,0.19,0.0,-0.1,45.6,81.0,38.86,32.243
28.31,64.97,6.574,5.246,0.038,1111.0,0.0,0.0,0.2,10.0,98.0,23.919,32.483
28.28,64.84,7.657,5.181,0.067,2187.0,-0.43,0.0,0.3,12.8,98.0,31.919,32.413
28.26,64.54,8.202,5.444,0.066,2824.0,-0.35,0.0,0.1,10.0,98.0,39.664,32.497
28.18,64.76,7.429,5.264,-0.007,1411.0,-0.09,0.0,0.4,10.0,98.0,20.703,32.445
28.22,65.07,6.476,5.24,0.097,1151.0,0.17,0.0,0.1,10.0,81.0,29.346,32.263
28.36,64.7,5.954,5.51,-0.046,1036.0,-0.15,0.0,-0.2,60.6,-81.36,35.51,32.48
28.23,64.53,8.329,5.454,0.087,998.0,-0.35,0.0,0.0,24.2,-81.36,39.731,32.394
28.24,64.83,6.707,5.298,0.043,2067.0,-0.35,0.0,0.0,12.8,98.0,24.33,32.468
28.23,64.95,8.176,5.488,0.066,488.0,0.13,0.0,0.3,10.0,81.0,38.86,32.348
28.27,64.91,8.17,5.884,0.053,1974.0,0.2,0.0,0.1,10.0,-81.36,24.33,32.507
28.13,64.99,6.797,5.56,0.056,2194.0,0.45,0.0,0.4,33.4,98.0,37.721,32.309
28.17,64.64,6.689,5.37,0.088,2043.0,0.0,0.0,0.1,21.0,98.0,24.667,32.328
28.25,64.49,6.924,5.092,0.097,1990.0,-0.4,0.0,-0.1,13.4,81.0,25.058,32.334
28.19,64.91,7.093,5.494,0.068,919.0,0.45,0.0,0.4,31.4,81.0,30.686,32.22
28.32,64.93,7.476,5.404,0.085,2014.0,-0.48,0.0,-0.2,20.8,81.0,38.927,32.42
28.41,64.86,7.259,5.682,-0.001,696.0,-0.36,0.0,-0.3,41.8,81.0,33.147,32.371
28.32,64.9,5.943,4.819,0.086,2064.0,-0.44,0.0,-0.3,24.8,81.0,26.331,32.472
28.3,64.8,5.872,5.425,0.053,961.0,-0.15,0.0,0.4,10.0,81.0,28.542,32.305
28.28,65.04,6.552,5.798,0.093,1653.0,-0.36,0.0,0.0,13.4,98.0,23.05,32.511
28.22,64.85,7.334,5.128,0.033,656.0,-0.4,0.0,-0.2,59.4,81.0,272.55,32.273
28.4,64.91,7.212,5.228,0.036,342.0,-0.35,0.0,0.1,10.0,81.0,271.86,32.484
28.28,64.83,6.937,5.572,-0.019,1354.0,0.0,0.0,0.1,16.6,81.0,25.422,32.261
28.23,64.66,6.722,5.333,0.057,1146.0,-0.35,0.0,-0.2,65.8,-81.36,29.748,32.321
28.24,64.92,7.238,5.138,0.081,1238.0,-0.48,0.0,0.0,10.0,98.0,29.882,32.353
28.31,64.94,7.41,5.412,0.038,1694.0,-0.44,0.0,-0.2,60.8,98.0,38.793,32.395
28.08,64.78,7.57,5.469,0.017,1966.0,0.45,0.0,0.3,30.0,81.0,26.532,32.279
28.27,64.96,7.851,5.32,0.029,1579.0,-0.19,0.0,-0.1,10.0,98.0,29.547,32.426
28.23,65.09,7.028,5.284,0.131,773.0,-0.43,0.0,0.0,45.2,98.0,29.279,32.36
28.19,65.04,6.561,5.125,0.038,1307.0,0.49,0.0,0.2,17.0,81.0,29.614,32.281
28.25,64.64,6.198,5.097,0.106,2062.0,-0.35,0.0,-0.4,60.6,-81.36,24.589,32.464
28.24,64.57,8.184,5.454,0.064,1067.0,0.2,0.0,-0.1,43.6,81.0,39.597,32.337
28.3,65.0,6.796,5.32,0.036,579.0,0.41,0.0,-0.2,27.0,81.0,29.413,32.324
28.26,64.79,6.093,5.669,-0.02,1652.0,-0.4,0.0,-0.1,64.6,81.0,35.242,32.393
28.26,64.64,7.192,5.526,-0.024,895.0,0.41,0.0,-0.1,47.8,98.0,276.0,32.417
28.2,64.49,7.046,5.295,0.025,2258.0,-0.09,0.0,-0.1,10.0,81.0,20.971,32.318
28.21,65.03,8.29,5.492,0.077,783.0,-0.35,0.0,-0.1,62.2,98.0,24.194,32.451
28.09,64.85,6.141,5.476,0.062,1218.0,0.0,0.0,0.0,10.0,98.0,30.887,32.154
28.23,64.71,8.234,5.33,0.073,826.0,-0.35,0.0,-0.1,67.8,98.0,29.25,32.488
28.24,64.94,7.169,5.263,0.032,863.0,0.2,0.0,0.0,46.4,81.0,20.569,32.312
28.3,64.58,6.867,5.088,0.089,1845.0,0.16,0.0,-0.2,26.4,81.0,25.058,32.436
28.21,65.09,7.121,5.446,0.02,1031.0,-0.48,0.0,-0.1,68.4,-81.36,37.989,32.425
28.26,65.09,7.87,5.437,0.093,665.0,-0.19,0.0,0.4,39.4,98.0,30.82,32.32
28.28,64.83,7.21,5.309,0.024,1405.0,-0.3,0.0,-0.2,67.6,81.0,29.748,32.262
28.26,64.78,7.423,5.682,0.054,618.0,-0.3,0.0,0.1,40.6,98.0,33.283,32.494
28.24,65.11,5.767,5.174,0.07,2765.0,0.45,0.0,-0.2,10.0,98.0,27.068,32.435
28.3,64.51,6.629,5.38,-0.02,1308.0,-0.48,0.0,0.5,51.6,98.0,29.011,32.48
28.31,64.86,5.802,5.732,0.071,1219.0,-0.48,0.0,-0.1,39.4,-23.36,23.256,32.462
28.26,64.9,7.707,5.228,0.049,2171.0,0.2,0.0,0.1,25.8,81.0,31.851,32.29
28.31,65.03,6.951,5.3,0.003,753.0,-0.35,0.0,-0.1,10.0,98.0,29.279,32.432
28.24,65.2,6.736,5.569,0.028,1231.0,-0.11,0.0,-0.2,62.2,81.0,27.403,32.227
28.27,64.81,7.34,5.115,0.073,2321.0,-0.4,0.0,-0.1,34.0,98.0,25.996,32.476
28.2,64.94,7.818,5.383,0.044,800.0,-0.36,0.0,-0.1,47.2,81.0,26.331,32.345
28.33,65.1,7.909,5.51,0.041,724.0,0.13,0.0,0.1,54.2,81.0,34.84,32.444
28.19,64.55,7.247,5.21,0.052,926.0,0.2,0.0,0.0,48.4,81.0,21.038,32.264
28.27,64.75,6.899,5.499,0.025,509.0,-0.02,0.0,0.3,55.6,81.0,31.021,32.366
28.25,64.71,6.264,5.624,0.061,1082.0,0.0,0.0,-0.2,56.6,-81.36,33.419,32.464
28.23,64.8,7.357,5.228,-0.106,740.0,-0.35,0.0,-0.1,17.0,98.0,24.735,32.421
28.33,65.19,6.64,5.366,0.136,1399.0,-0.4,0.0,-0.05,24.8,81.0,29.614,32.35
28.24,64.92,6.429,5.588,0.078,1189.0,-0.3,0.0,-0.1,37.0,81.0,25.557,32.325
28.15,64.95,7.825,5.175,0.089,1956.0,-0.36,0.0,0.1,14.8,81.0,29.815,32.311
28.16,65.03,8.254,5.433,0.036,1101.0,-0.43,0.0,0.4,12.6,81.0,24.33,32.395
28.16,64.7,7.862,5.673,0.141,785.0,-0.11,0.0,0.4,62.0,81.0,38.927,32.294
28.27,64.57,7.354,5.27,0.034,1299.0,-0.43,0.0,-0.2,22.8,98.0,20.971,32.437
28.34,64.8,5.937,5.681,0.034,1621.0,0.13,0.0,-0.1,38.4,81.0,35.175,32.473
28.32,64.87,5.806,5.41,0.16,1009.0,0.19,0.0,-0.1,47.0,98.0,28.542,32.485
28.31,64.95,6.695,5.863,-0.038,926.0,-0.44,0.0,-0.3,55.0,81.0,23.187,32.461
28.37,65.07,6.704,5.543,0.026,293.0,-0.11,0.0,-0.1,53.0,81.0,27.403,32.475
28.22,64.86,7.073,5.032,0.087,688.0,-0.15,0.0,-0.1,10.0,-81.36,26.13,32.224
28.22,64.92,7.905,5.556,0.005,1591.0,-0.39,0.0,0.1,54.8,-81.36,26.532,32.493
28.27,65.16,8.01,5.281,0.021,1294.0,-0.44,0.0,-0.3,69.0,-81.36,29.48,32.346
28.32,64.57,6.486,5.384,0.109,1730.0,-0.04,0.0,0.4,16.6,98.0,39.798,32.539
28.16,64.92,8.214,5.545,-0.005,778.0,0.15,0.0,0.1,57.2,81.0,26.532,32.209
28.26,64.9,7.054,5.835,0.112,1592.0,-0.43,0.0,-0.1,39.8,81.0,23.05,32.365
28.34,64.7,8.003,5.401,0.069,305.0,-0.43,0.0,-0.1,60.2,98.0,38.927,32.54
28.23,64.69,6.184,5.397,0.004,915.0,0.13,0.0,-0.1,62.6,81.0,39.463,32.296
28.18,65.08,6.89,5.416,0.062,1740.0,-0.48,0.0,-0.2,62.8,81.0,37.788,32.331
28.25,65.06,6.149,5.313,-0.056,1275.0,-0.43,0.0,0.4,33.4,98.0,29.614,32.38
28.16,64.96,7.643,5.494,0.075,1742.0,-0.03,0.0,0.1,57.0,98.0,26.398,32.401
28.29,64.88,8.538,5.594,0.165,2537.0,-0.43,0.0,-0.2,10.0,-81.36,25.489,32.448
28.31,64.77,6.049,5.745,0.087,1948.0,-0.11,0.0,0.0,54.4,98.0,35.041,32.463
28.29,64.75,6.863,5.419,-0.024,669.0,-0.44,0.0,0.0,10.0,81.0,31.222,32.321
28.26,64.7,7.812,5.702,0.119,955.0,0.41,0.0,-0.1,65.4,81.0,38.86,32.188
28.32,64.91,5.949,5.129,-0.022,1850.0,-0.4,0.0,-0.1,23.0,98.0,25.996,32.534
28.26,65.06,6.42,5.318,-0.015,459.0,0.41,0.0,0.3,49.0,98.0,23.852,32.345
28.3,64.82,8.193,5.357,0.027,2584.0,-0.35,0.0,-0.2,40.2,98.0,25.557,32.48
28.28,64.98,6.068,5.714,0.001,1705.0,0.19,0.0,0.3,21.4,98.0,23.119,32.486
28.14,64.74,7.223,5.37,0.02,1727.0,0.19,0.0,-0.2,62.4,98.0,29.046,32.334
28.34,65.05,7.945,5.479,-0.004,597.0,-0.48,0.0,-0.2,58.2,-81.36,34.907,32.42
28.12,64.57,8.433,5.414,0.017,1317.0,-0.4,0.0,0.1,10.0,81.0,39.463,32.148
28.24,65.04,6.022,5.293,0.019,809.0,-0.36,0.0,-0.2,25.8,81.0,27.403,32.378
28.18,64.46,6.609,5.088,0.067,2186.0,-0.4,0.0,-0.2,16.6,81.0,25.125,32.316
28.18,64.74,7.805,5.534,0.065,2386.0,0.15,0.0,0.4,42.6,81.0,26.666,32.421
28.2,64.94,7.999,5.616,0.114,2303.0,-0.43,0.0,-0.1,29.0,81.0,26.331,32.383
28.22,64.9,8.018,5.485,0.028,2276.0,-0.36,0.0,0.1,48.8,-81.36,26.465,32.41
28.27,64.82,6.771,5.553,0.143,1822.0,0.13,0.0,0.0,26.2,81.0,37.788,32.413
28.18,64.53,7.028,5.436,0.041,1721.0,-0.35,0.0,-0.1,10.0,81.0,39.731,32.224
28.28,64.86,7.44,5.117,0.05,287.0,-0.43,0.0,-0.1,64.6,-81.36,24.532,32.506
28.2,65.06,6.686,5.287,0.068,612.0,-0.3,0.0,0.4,31.0,98.0,29.279,32.422
28.2,64.9,5.947,5.482,0.046,1637.0,-0.11,0.0,-0.2,68.8,81.0,37.922,32.339
28.26,64.98,6.717,5.224,0.075,1232.0,0.45,0.0,0.4,10.0,-81.36,23.919,32.375
28.27,64.86,7.252,5.185,0.052,468.0,-0.35,0.0,0.4,65.8,81.0,271.86,32.331
28.16,64.76,6.518,5.307,0.013,2403.0,0.49,0.0,0.1,10.0,81.0,24.532,32.379
28.19,64.98,6.887,5.619,0.051,1082.0,-0.15,0.0,0.1,47.8,98.0,20.502,32.434
28.26,64.61,5.915,5.152,0.076,2181.0,-0.43,0.0,0.1,60.2,98.0,24.723,32.586
28.23,64.82,7.202,5.028,-0.026,684.0,-0.35,0.0,-0.1,50.8,98.0,25.795,32.369
28.27,64.77,6.469,5.212,0.097,2519.0,0.49,0.0,-0.1,20.4,81.0,31.647,32.369
28.28,65.03,7.568,4.856,0.029,280.0,0.17,0.0,0.2,30.0,-81.36,27.403,32.446
28.28,64.78,5.375,5.601,0.051,1963.0,-0.11,0.0,-0.1,10.0,-81.36,35.108,32.3
28.23,65.12,6.24,5.323,0.05,1218.0,0.19,0.0,0.3,51.8,81.0,30.82,32.205
28.14,64.83,6.037,5.433,0.121,1247.0,-0.19,0.0,-0.1,68.8,81.0,38.123,32.313
28.2,64.57,7.044,5.341,0.044,1640.0,-0.015,0.0,0.1,44.4,98.0,28.877,32.365
28.32,65.05,7.78,5.603,0.002,1156.0,-0.43,0.0,-0.2,59.2,-81.36,27.47,32.428
28.22,65.01,6.961,5.26,0.076,853.0,-0.19,0.0,0.2,10.0,81.0,29.413,32.357
28.25,64.56,6.31,5.453,0.077,1497.0,-0.42,0.0,-0.2,33.6,81.0,39.731,32.304
28.33,64.8,5.238,5.536,0.054,1374.0,-0.11,0.0,0.4,37.8,-23.36,28.542,32.356
28.24,64.73,7.34,5.362,0.009,1268.0,-0.11,0.0,-0.2,69.0,81.0,30.217,32.346
28.19,64.75,7.753,5.499,0.106,1941.0,-0.36,0.0,0.1,50.2,98.0,26.532,32.445
28.24,64.69,8.142,5.309,0.007,797.0,-0.4,0.0,-0.1,13.4,98.0,29.318,32.474
28.18,64.96,7.576,5.525,0.105,1115.0,-0.48,0.0,-0.3,57.4,98.0,37.759,32.36
28.24,65.01,6.726,5.464,0.014,1195.0,-0.43,0.0,-0.3,54.2,98.0,31.021,32.489
28.3,65.03,6.605,5.347,0.084,1040.0,0.15,0.0,-0.3,49.4,98.0,29.681,32.443
28.3,65.09,6.496,5.261,-0.004,388.0,-0.44,0.0,-0.1,10.8,98.0,23.785,32.451
28.3,64.5,6.944,5.302,0.128,1153.0,-0.43,0.0,-0.1,30.4,81.0,29.078,32.307
28.1,64.9,6.199,5.391,-0.022,1600.0,-0.39,0.0,0.0,57.2,81.0,37.855,32.145
28.22,64.82,7.091,5.548,0.011,1509.0,0.0,0.0,0.2,44.8,81.0,37.788,32.336
28.21,64.84,5.707,5.4,0.123,1210.0,-0.08,0.0,-0.1,48.0,81.0,28.542,32.274
28.21,64.72,7.312,5.158,0.004,3362.0,-0.48,0.0,-0.1,10.0,81.0,276.0,32.265
28.25,64.7,5.945,5.44,0.083,1567.0,-0.35,0.0,0.1,21.2,98.0,35.309,32.413
28.23,65.06,6.855,5.173,0.03,1174.0,-0.4,0.0,-0.2,64.4,81.0,29.681,32.288
28.26,64.89,5.984,5.015,0.029,591.0,-0.36,0.0,-0.1,11.2,81.0,26.331,32.324
28.21,64.69,7.189,5.289,0.101,1993.0,-0.35,0.0,-0.2,41.4,98.0,29.25,32.335
28.26,65.1,6.566,5.244,-0.018,1395.0,0.19,0.0,0.1,46.7,81.0,29.48,32.435
28.24,65.12,6.101,5.516,0.009,1054.0,-0.3,0.0,0.3,53.4,81.0,30.887,32.327
28.36,65.07,7.875,5.482,0.157,483.0,-0.4,0.0,0.1,10.0,81.0,34.907,32.411
28.3,64.77,6.049,5.372,0.018,1762.0,0.13,0.0,-0.1,37.4,81.0,35.175,32.46
28.35,64.67,6.054,5.581,0.096,1308.0,-0.48,0.0,-0.1,10.0,-23.36,35.175,32.43
28.18,65.11,6.101,5.245,0.014,2727.0,-0.4,0.0,-0.1,62.4,81.0,27.269,32.302
28.18,65.03,8.021,5.2,0.1,2255.0,-0.43,0.0,-0.1,67.2,81.0,29.815,32.32
28.28,64.66,6.064,5.063,0.023,2840.0,-0.35,0.0,-0.4,21.8,81.0,24.455,32.435
28.3,64.55,6.636,5.423,0.044,1947.0,-0.15,0.0,-0.1,57.4,98.0,39.597,32.501
28.23,64.92,7.58,5.203,0.083,2388.0,0.17,0.0,0.1,55.6,81.0,31.307,32.291
28.23,64.8,6.802,5.361,-0.008,1629.0,-0.04,0.0,0.1,46.6,98.0,30.284,32.396
28.21,64.52,7.183,5.223,0.097,1601.0,-0.07,0.0,-0.2,20.0,98.0,21.038,32.396
28.26,65.06,6.079,5.266,0.011,766.0,-0.43,0.0,-0.1,54.2,-81.36,27.202,32.434
28.22,65.04,6.732,5.648,0.016,807.0,-0.35,0.0,-0.1,12.4,81.0,27.403,32.213
28.26,65.02,7.402,5.234,0.014,1070.0,-0.35,0.0,-0.1,29.0,98.0,29.346,32.442
28.19,65.06,7.86,5.112,0.021,2595.0,-0.48,0.0,-0.1,33.8,98.0,29.748,32.382
